point_id,observer,date,temp,sky,wind,start,end,how detected,species,time_detected,angle,distance_cm,real_distance_m,double_obs,DO_sp_matching,comments
9,EM,5/22/2025,70,1,1,8:32,8:42,visual,GCFL,1:14,38,1.3,32.5,,,
9,EM,5/22/2025,70,1,1,8:32,8:42,visual,GCFL,1:14,38,1.3,32.5,,,
9,EM,5/22/2025,70,1,1,8:32,8:42,heard,GCFL,8:56,17,4.2,105,,,
9,EM,5/22/2025,70,1,1,8:32,8:42,heard,BASP,6:16,28,5.1,127.5,,,
9,EM,5/22/2025,70,1,1,8:32,8:42,heard,CAWR,0:05,158,4.6,115,,,
10,EM,5/22/2025,67,1,1,8:05,8:15,heard,GCFL,1:57,220,3.6,90,,,
10,EM,5/22/2025,67,1,1,8:05,8:15,heard,GCFL,1:57,220,3.6,90,,,
10,EM,5/22/2025,67,1,1,8:05,8:15,heard,BASP,3:22,248,3.6,90,,,
10,EM,5/22/2025,67,1,1,8:05,8:15,heard,BASP,0:03,299,1.2,30,,,
10,EM,5/22/2025,67,1,1,8:05,8:15,heard,GCFL,0:54,328,2.9,72.5,,,
10,EM,5/22/2025,67,1,1,8:05,8:15,heard,BHNU,5:29,39,2.5,62.5,,,
10,EM,5/22/2025,67,1,1,8:05,8:15,heard,TUTI,6:13,137,3.0,75,,,
11,EM,5/22/2025,65,1,0,7:42,7:52,heard,CAWR,3:43,295,3.6,90,,,
11,EM,5/22/2025,65,1,0,7:42,7:52,heard,GCFL,9:36,299,4.9,122.5,,,
11,EM,5/22/2025,65,1,0,7:42,7:52,heard,TUTI,5:44,310,4.7,117.5,,,
11,EM,5/22/2025,65,1,0,7:42,7:52,heard,CAWR,3:43,312,3.5,87.5,,,
11,EM,5/22/2025,65,1,0,7:42,7:52,heard,BASP,0:16,358,1.7,42.5,,,
11,EM,5/22/2025,65,1,0,7:42,7:52,heard,WBNU,0:10,360,4.5,113.5,,,
11,EM,5/22/2025,65,1,0,7:42,7:52,heard,CAWR,2:39,60,3.7,92.5,,,
12,RTM,5/22/2025,76,0,0,9:04,9:14,heard,RBWO,2:29,220,3.6,90,,,
12,RTM,5/22/2025,76,0,0,9:04,9:14,heard,BASP,3:41,235,3.4,85,,,
12,RTM,5/22/2025,76,0,0,9:04,9:14,heard,CAWR,1:32,296,3.8,95,,,
12,RTM,5/22/2025,76,0,0,9:04,9:14,heard,EABL,0:29,302,1.5,37.5,,,
12,RTM,5/22/2025,76,0,0,9:04,9:14,heard,CAWR,0:06,360,1.8,45,,,
12,RTM,5/22/2025,76,0,0,9:04,9:14,heard,EABL,0:46,343,1.4,35,,,
12,RTM,5/22/2025,76,0,0,9:04,9:14,heard,BHNU,5:19,351,3.5,87.5,,,
12,RTM,5/22/2025,76,0,0,9:04,9:14,heard,GCFL,6:53,34,2.3,57.5,,,
12,RTM,5/22/2025,76,0,0,9:04,9:14,heard,BASP,4:23,90,5.1,127.5,,,
12,RTM,5/22/2025,76,0,0,9:04,9:14,heard,BASP,8:42,135,4.2,105,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,CAWR,0:31,235,5.7,142.5,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,DOWO,6:10,229,1.8,45,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,TUTI,0:16,269,2.8,70,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,RBWO,1:52,262,7.8,195,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,BHNU,1:01,330,1.7,42.5,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,WBNU,4:35,342,3.4,85,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,EABL,4:46,332,5.7,142.5,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,CAWR,0:13,339,7.7,192.5,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,RHWO,4:59,359,5.6,140,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,CAWR,3:36,45,4.6,115,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,WBNU,5:25,73,3.1,77.5,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,GCFL,2:00,84,5.1,127.5,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,TUTI,1:46,85,7.5,187.5,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,RBWO,8:27,94,4.3,107.5,,,
13,RTM,5/22/2025,69,0,0,8:09,8:19,heard,CAWR,0:38,113,7.6,190,,,
14,RTM,5/22/2025,65,1,0,7:21,7:31,heard,GCFL,1:09,215,5.2,130,,,
14,RTM,5/22/2025,65,1,0,7:21,7:31,heard,CAWR,7:36,253,7.7,192.5,,,
14,RTM,5/22/2025,65,1,0,7:21,7:31,heard,RCWO,0:15,267,3.7,92.5,,,
14,RTM,5/22/2025,65,1,0,7:21,7:31,heard,RBWO,1:24,279,3.6,90,,,
14,RTM,5/22/2025,65,1,0,7:21,7:31,heard,GCFL,4:15,305,4.3,107.5,,,
14,RTM,5/22/2025,65,1,0,7:21,7:31,heard,BASP,0:56,306,5.5,137.5,,,
14,RTM,5/22/2025,65,1,0,7:21,7:31,heard,CAWR,5:56,347,7.8,195,,,
14,RTM,5/22/2025,65,1,0,7:21,7:31,heard,CAWR,0:37,40,7.2,180,,,
14,RTM,5/22/2025,65,1,0,7:21,7:31,heard,RHWO,0:04,50,6.2,155,,,
15,EM,5/19/2025,77,1,0,8:57,9:07,heard,GCFL,0:31,13,4.6,115,,,
15,EM,5/19/2025,77,1,0,8:57,9:07,heard,RHWO,1:09,76,2.9,72.5,,,
15,EM,5/19/2025,77,1,0,8:57,9:07,heard,RBWO,5:18,57,7.0,175,,,
16,EM,5/19/2025,83,1,1,9:58,10:08,heard,GCFL,6:26,304,2.5,62.5,,,
16,EM,5/19/2025,83,1,1,9:58,10:08,heard,CAWR,2:46,21,2.7,67.5,,,
17,EM,5/19/2025,72,1,0,7:59,8:09,heard,RHWO,2:11,275,2.5,62.5,,,
17,EM,5/19/2025,72,1,0,7:59,8:09,heard,CAWR,5:30,347,3.2,80,,,
17,EM,5/19/2025,72,1,0,7:59,8:09,heard,NOFL,4:37,132,5.1,127.5,,,
18,RTM,5/19/2025,67,0,0,7:26,7:36,heard,CAWR,3:25,184,2.5,62.5,,,
18,RTM,5/19/2025,67,0,0,7:26,7:36,heard,RHWO,4:48,207,4.7,117.5,,,
18,RTM,5/19/2025,67,0,0,7:26,7:36,heard,TUTI,2:38,229,5.7,142.5,,,
18,RTM,5/19/2025,67,0,0,7:26,7:36,heard,CAWR,5:24,287,6.4,160,,,
18,RTM,5/19/2025,67,0,0,7:26,7:36,heard,TUTI,3:49,311,4.4,110,,,
18,RTM,5/19/2025,67,0,0,7:26,7:36,heard,CAWR,6:45,337,5.8,145,,,
18,RTM,5/19/2025,67,0,0,7:26,7:36,heard,EABL,0:49,335,4.4,110,,,
18,RTM,5/19/2025,67,0,0,7:26,7:36,heard,CAWR,0:20,33,6.9,172.5,,,
18,RTM,5/19/2025,67,0,0,7:26,7:36,heard,CAWR,0:15,64,5.7,142.5,,,
18,RTM,5/19/2025,67,0,0,7:26,7:36,heard,EABL,1:05,53,4.3,107.5,,,
18,RTM,5/19/2025,67,0,0,7:26,7:36,heard,RBWO,2:01,95,6.3,157.5,,,
19,EM,5/19/2025,68,1,0,7:25,7:35,heard,RHWO,9:14,238,3.1,77.5,,,
